company;title;totalyearlycompensation;location;yearsofexperience;yearsatcompany;gender;Education
eBay;Software Engineer;203000;San Jose, CA;2;0;Male;PhD
Amazon;Product Manager;256000;Los Angeles, CA;11;6;Female;Master's Degree
LinkedIn;Product Designer;474000;Sunnyvale, CA;10;5;Male;Master's Degree
Facebook;Product Designer;302000;Menlo Park, CA;10;0;Female;Master's Degree
Uber;Software Engineer;340000;San Francisco, CA;7;2;Male;Bachelor's Degree
Uber;Software Engineer;100000;Bangalore, KA, India;9;0;Male;Bachelor's Degree
Uber;Product Manager;246000;San Francisco, CA;1;0;Female;Bachelor's Degree
Deloitte;Data Scientist;96000;Arlington, VA;6;6;Male;Master's Degree
Amazon;Software Engineering Manager;489000;San Francisco, CA;5;0;Male;PhD
Apple;Hardware Engineer;307000;Cupertino, CA;5;5;Male;PhD
Expedia;Software Engineering Manager;450000;Austin, TX;20;10;Male;PhD
Amazon;Software Engineering Manager;608000;Seattle, WA;19;8;Male;Master's Degree
Amazon;Software Engineer;65000;Bangalore, KA, India;7;0;Male;Bachelor's Degree
Amazon;Software Engineer;244000;Seattle, WA;4;4;Male;Master's Degree
Intuit;Software Engineer;380000;Mountain View, CA;14;0;Male;Bachelor's Degree
Oracle;Software Engineer;185000;Arlington, VA;6;4;Male;Bachelor's Degree
Google;Software Engineer;220000;Seattle, WA;2;1;Male;PhD
Microsoft;Software Engineering Manager;298000;Redmond, WA;15;0;Female;Master's Degree
Amazon;Data Scientist;217000;Los Angeles, CA;4;3;Female;Master's Degree
Google;Software Engineer;310000;Mountain View, CA;4;4;Female;Master's Degree
Google;Software Engineer;251000;Mountain View, CA;5;3;Male;Master's Degree
Accenture;Management Consultant;77000;Atlanta, GA;1;1;Male;Master's Degree
Google;Software Engineer;306000;Mountain View, CA;5;5;Male;Bachelor's Degree
Microsoft;Software Engineer;304000;Redmond, WA;15;2;Male;Some College
Google;Software Engineer;284000;Mountain View, CA;3;2;Male;Bachelor's Degree
Facebook;Software Engineer;411000;Menlo Park, CA;6;0;Male;Bachelor's Degree
Goldman Sachs;Product Designer;150000;New York, NY;10;3;Female;Bachelor's Degree
Microsoft;Product Designer;84000;Seattle, WA;5;0;Female;Bachelor's Degree
Amazon;Software Engineer;70000;Bangalore, KA, India;5;5;Male;Bachelor's Degree
Amazon;Software Engineer;167000;Seattle, WA;10;10;Female;Bachelor's Degree
Intel;Hardware Engineer;146000;Hillsboro, OR;11;8;Male;Master's Degree
Microsoft;Software Engineer;181000;Redmond, WA;5;2;Male;Bachelor's Degree
Google;Hardware Engineer;384000;Mountain View, CA;8;0;Male;PhD
Google;Software Engineer;232000;Mountain View, CA;4;2;Male;Bachelor's Degree
Google;Software Engineer;276000;New York, NY;4;4;Female;Bachelor's Degree
Google;Software Engineer;227000;Sunnyvale, CA;1;1;Female;Bachelor's Degree
Oracle;Software Engineer;135000;Seattle, WA;1;0;Female;Bachelor's Degree
Microsoft;Software Engineer;180000;Redmond, WA;3;3;Male;Bachelor's Degree
Amazon;Marketing;160000;Seattle, WA;7;5;Male;Master's Degree
Intel;Software Engineer;138000;Santa Clara, CA;5;5;Female;Master's Degree
Intel;Hardware Engineer;158000;Hillsboro, OR;8;8;Male;Master's Degree
Amazon;Software Engineer;363000;Arlington, VA;10;0;Male;Master's Degree
Oracle;Software Engineer;236000;Santa Clara, CA;5;0;Female;Master's Degree
Amazon;Technical Program Manager;280000;Seattle, WA;8;1;Male;Master's Degree
Google;Software Engineer;252000;Sunnyvale, CA;7;1;Male;Bachelor's Degree
Microsoft;Software Engineering Manager;650000;Redmond, WA;15;15;Male;Bachelor's Degree
Google;Technical Program Manager;210000;Sunnyvale, CA;2;2;Male;Bachelor's Degree
Google;Software Engineer;300000;Boston, MA;9;6;Male;Master's Degree
Amazon;Product Manager;275000;New York, NY;16;1;Male;Master's Degree
Google;Software Engineer;291000;Mountain View, CA;3;3;Male;Master's Degree
Capital One;Product Manager;101000;Washington, DC;0;0;Male;Bachelor's Degree
Amazon;Business Analyst;193000;Seattle, WA;6;4;Male;Master's Degree
Google;Software Engineer;361000;Mountain View, CA;5;4;Male;PhD
Microsoft;Software Engineer;195000;Redmond, WA;0;0;Female;Bachelor's Degree
Microsoft;Product Manager;60000;Hyderabad, TS, India;5;2;Male;Master's Degree
Nvidia;Software Engineer;230000;Santa Clara, CA;0;0;Male;Bachelor's Degree
Microsoft;Software Engineering Manager;205000;Boston, MA;13;0;Male;Bachelor's Degree
Microsoft;Software Engineer;145000;Redmond, WA;4;1;Male;Master's Degree
Microsoft;Software Engineer;161000;Redmond, WA;0;0;Female;Bachelor's Degree
Cisco;Software Engineer;117000;San Jose, CA;0;0;Female;Bachelor's Degree
Uber;Software Engineer;288000;Seattle, WA;2;0;Male;Bachelor's Degree
Google;Software Engineer;262000;Los Angeles, CA;3;3;Male;PhD
Amazon;Software Engineer;176000;Seattle, WA;0;0;Male;Master's Degree
Intel;Human Resources;420000;Portland, OR;30;25;Male;Bachelor's Degree
Qualcomm;Software Engineer;153000;Santa Clara, CA;0;0;Male;Master's Degree
Amazon;Software Engineer;202000;Seattle, WA;5;4;Male;Bachelor's Degree
Microsoft;Product Manager;166000;Redmond, WA;0;0;Female;Bachelor's Degree
Apple;Data Scientist;150000;Austin, TX;5;0;Female;Bachelor's Degree
Accenture;Management Consultant;107000;New York, NY;2;2;Male;Bachelor's Degree
Google;Software Engineer;260000;Mountain View, CA;2;2;Male;Master's Degree
eBay;Software Engineer;169000;San Jose, CA;1;0;Male;Master's Degree
Amazon;Software Engineer;391000;Seattle, WA;20;0;Male;Bachelor's Degree
Intel;Software Engineer;165000;Hillsboro, OR;2;2;Male;PhD
Facebook;Software Engineer;185000;New York, NY;0;0;Female;Bachelor's Degree
Microsoft;Product Manager;272000;Redmond, WA;16;8;Male;Master's Degree
Google;Software Engineer;322000;New York, NY;6;2;Male;Bachelor's Degree
Amazon;Product Designer;229000;New York, NY;7;4;Female;Bachelor's Degree
Goldman Sachs;Software Engineer;80000;London, EN, United Kingdom;3;2;Male;Bachelor's Degree
JPMorgan Chase;Product Manager;180000;New York, NY;7;7;Male;Master's Degree
Microsoft;Product Manager;155000;Redmond, WA;2;0;Female;Bachelor's Degree
Facebook;Marketing;250000;Austin, TX;7;5;Male;Bachelor's Degree
Amazon;Business Analyst;132000;Seattle, WA;4;2;Male;Bachelor's Degree
Uber;Software Engineer;410000;San Francisco, CA;5;0;Male;Bachelor's Degree
Uber;Product Manager;229000;San Francisco, CA;4;1;Male;Bachelor's Degree
Deloitte;Software Engineer;79000;Washington, DC;1;1;Male;Bachelor's Degree
Microsoft;Data Scientist;182000;Redmond, WA;7;7;Male;Bachelor's Degree
Capital One;Software Engineer;129000;New York, NY;3;3;Male;Bachelor's Degree
Amazon;Software Engineer;102000;Vancouver, BC, Canada;0;0;Female;Bachelor's Degree
Google;Software Engineer;195000;Mountain View, CA;6;1;Male;Bachelor's Degree
Google;Software Engineer;178000;Sunnyvale, CA;1;1;Female;Master's Degree
Facebook;Technical Program Manager;134000;Austin, TX;7;0;Male;Master's Degree
Google;Software Engineer;342000;San Francisco, CA;4;4;Male;Master's Degree
Google;Software Engineer;265000;San Francisco, CA;4;4;Male;Bachelor's Degree
VMware;Software Engineer;137000;Palo Alto, CA;0;0;Female;Bachelor's Degree
Facebook;Software Engineer;348000;San Francisco, CA;20;0;Male;Bachelor's Degree
Amazon;Sales;252000;Washington, DC;6;1;Male;Bachelor's Degree
Google;Hardware Engineer;356000;Mountain View, CA;5;2;Male;Bachelor's Degree
Google;Software Engineer;240000;Seattle, WA;2;2;Male;Bachelor's Degree
Facebook;Software Engineer;502000;Seattle, WA;9;4;Male;Master's Degree
Google;Software Engineer;362000;Mountain View, CA;6;6;Male;Bachelor's Degree
Facebook;Recruiter;236000;Austin, TX;10;5;Male;Highschool
Accenture;Management Consultant;100000;New York, NY;0;0;Male;Bachelor's Degree
Facebook;Software Engineer;378000;Menlo Park, CA;4;1;Male;PhD
Apple;Technical Program Manager;216000;Cupertino, CA;17;0;Male;Bachelor's Degree
Amazon;Software Engineer;292000;Seattle, WA;10;4;Male;Bachelor's Degree
Goldman Sachs;Software Engineer;92000;London, EN, United Kingdom;1;1;Female;Bachelor's Degree
Intel;Hardware Engineer;191000;Hillsboro, OR;24;24;Male;Master's Degree
Expedia;Software Engineer;138000;Seattle, WA;2;0;Male;Master's Degree
Microsoft;Product Manager;195000;Seattle, WA;1;0;Male;Master's Degree
Facebook;Software Engineer;329000;Menlo Park, CA;5;0;Male;Bachelor's Degree
Amazon;Software Engineer;146000;Seattle, WA;0;0;Female;Master's Degree
IBM;Software Engineer;144000;Chicago, IL;6;4;Male;Bachelor's Degree
Google;Software Engineer;371000;Mountain View, CA;6;4;Male;Master's Degree
Amazon;Software Engineer;107000;Toronto, ON, Canada;0;0;Male;Bachelor's Degree
IBM;Product Designer;113000;Austin, TX;2;2;Female;Master's Degree
Google;Product Manager;496000;San Francisco, CA;6;3;Male;Bachelor's Degree
Twitter;Software Engineering Manager;454000;Seattle, WA;20;3;Male;Highschool
Microsoft;Software Engineer;119000;Redmond, WA;1;1;Male;Bachelor's Degree
IBM;Technical Program Manager;130000;Toronto, ON, Canada;10;10;Male;Bachelor's Degree
Amazon;Software Engineering Manager;563000;Seattle, WA;20;1;Male;Bachelor's Degree
Google;Software Engineer;179000;Mountain View, CA;0;0;Female;Bachelor's Degree
Expedia;Software Engineer;126000;Austin, TX;1;0;Female;Master's Degree
LinkedIn;Software Engineer;380000;Mountain View, CA;14;3;Male;Bachelor's Degree
Google;Marketing;144000;San Francisco, CA;1;1;Female;Bachelor's Degree
Intel;Hardware Engineer;260000;Boston, MA;25;0;Male;Master's Degree
Expedia;Product Manager;220000;Seattle, WA;15;3;Male;Master's Degree
Oracle;Software Engineer;240000;Seattle, WA;10;1;Male;PhD
Amazon;Software Engineer;300000;Seattle, WA;7;7;Male;Master's Degree
Microsoft;Recruiter;102000;Seattle, WA;2;2;Female;Bachelor's Degree
Google;Human Resources;209000;San Francisco, CA;15;3;Female;Bachelor's Degree
Google;Software Engineer;373000;San Francisco, CA;14;1;Male;Master's Degree
Oracle;Product Manager;300000;Austin, TX;12;6;Male;Master's Degree
Microsoft;Software Engineer;156000;Seattle, WA;6;6;Male;Master's Degree
Cisco;Software Engineer;415000;San Jose, CA;13;4;Male;Master's Degree
Facebook;Software Engineer;288000;London, EN, United Kingdom;9;2;Male;Bachelor's Degree
Google;Software Engineer;665000;Mountain View, CA;38;15;Male;Master's Degree
Microsoft;Marketing;260000;Redmond, WA;22;15;Male;Bachelor's Degree
Lyft;Software Engineer;275000;San Francisco, CA;5;0;Female;Bachelor's Degree
Amazon;Product Manager;337000;Seattle, WA;14;1;Male;PhD
Intel;Hardware Engineer;136000;Santa Clara, CA;2;2;Male;Master's Degree
Google;Software Engineer;320000;New York, NY;5;3;Male;PhD
Google;Software Engineer;166000;Sunnyvale, CA;1;1;Male;Master's Degree
Salesforce;Software Engineer;311000;San Francisco, CA;8;2;Male;Master's Degree
Apple;Software Engineer;198000;Cupertino, CA;6;6;Male;Bachelor's Degree
Google;Software Engineer;170000;New York, NY;0;0;Female;Bachelor's Degree
LinkedIn;Software Engineer;200000;Sunnyvale, CA;10;2;Male;Master's Degree
Google;Software Engineer;250000;Mountain View, CA;3;2;Male;Bachelor's Degree
Google;Software Engineer;179000;San Francisco, CA;0;0;Male;Master's Degree
Walmart Labs;Software Engineer;100000;Bangalore, KA, India;10;6;Female;Master's Degree
Oracle;Software Engineer;41000;Bangalore, KA, India;1;0;Male;Bachelor's Degree
eBay;Software Engineer;176000;Austin, TX;13;0;Male;Master's Degree
Apple;Software Engineer;375000;Santa Clara, CA;7;0;Male;Master's Degree
IBM;Sales;300000;San Francisco, CA;25;15;Male;Master's Degree
Salesforce;Product Designer;425000;San Francisco, CA;20;4;Male;Master's Degree
Amazon;Technical Program Manager;205000;Seattle, WA;6;0;Male;Master's Degree
Amazon;Solution Architect;146000;Toronto, ON, Canada;15;0;Male;Master's Degree
Qualcomm;Hardware Engineer;380000;San Jose, CA;20;5;Male;Master's Degree
Google;Software Engineer;249000;New York, NY;4;4;Female;Bachelor's Degree
eBay;Software Engineer;240000;San Jose, CA;8;0;Male;Master's Degree
Oracle;Technical Program Manager;305000;Seattle, WA;14;1;Male;Bachelor's Degree
Google;Software Engineer;337000;Mountain View, CA;5;5;Male;Bachelor's Degree
Google;Software Engineer;201000;San Francisco, CA;0;0;Female;Bachelor's Degree
Microsoft;Software Engineer;174000;Redmond, WA;0;0;Female;Bachelor's Degree
Uber;Software Engineer;287000;Sunnyvale, CA;5;0;Male;Master's Degree
Intel;Hardware Engineer;324000;Hillsboro, OR;25;25;Male;Bachelor's Degree
Walmart Labs;Data Scientist;195000;Sunnyvale, CA;7;1;Female;Master's Degree
Google;Data Scientist;291000;Sunnyvale, CA;2;2;Male;PhD
Apple;Technical Program Manager;210000;Cupertino, CA;5;1;Male;Master's Degree
Microsoft;Software Engineer;182000;Redmond, WA;4;0;Male;Master's Degree
Amazon;Software Engineer;164000;Boston, MA;2;0;Male;Master's Degree
JPMorgan Chase;Management Consultant;200000;New York, NY;5;2;Male;Master's Degree
Google;Software Engineer;352000;Mountain View, CA;4;4;Male;Bachelor's Degree
Amazon;Software Engineer;195000;Seattle, WA;6;0;Male;Bachelor's Degree
Amazon;Software Engineer;220000;Austin, TX;15;4;Male;Master's Degree
Amazon;Software Engineer;240000;Seattle, WA;8;3;Male;Master's Degree
Amazon;Technical Program Manager;187000;Palo Alto, CA;8;3;Male;Bachelor's Degree
Goldman Sachs;Software Engineer;126000;New York, NY;2;2;Male;Bachelor's Degree
Facebook;Product Designer;210000;San Francisco, CA;1;0;Male;Master's Degree
Microsoft;Product Designer;199000;Redmond, WA;7;1;Female;PhD
Salesforce;Software Engineering Manager;262000;San Francisco, CA;1;0;Male;Bachelor's Degree
PayPal;Software Engineer;232000;San Jose, CA;14;4;Male;Bachelor's Degree
LinkedIn;Software Engineer;340000;Mountain View, CA;8;2;Male;Master's Degree
Microsoft;Software Engineering Manager;266000;Redmond, WA;16;7;Male;Bachelor's Degree
Microsoft;Technical Program Manager;330000;Redmond, WA;24;15;Male;Bachelor's Degree
Microsoft;Software Engineer;274000;Redmond, WA;8;6;Female;PhD
Microsoft;Product Manager;270000;Washington, DC;15;6;Male;Bachelor's Degree
Capital One;Product Manager;107000;Washington, DC;5;2;Female;Bachelor's Degree
Microsoft;Sales;286000;Boston, MA;16;14;Male;Master's Degree
Amazon;Software Engineer;160000;San Francisco, CA;7;2;Male;Master's Degree
Nvidia;Software Engineer;194000;Seattle, WA;2;2;Male;Master's Degree
Google;Technical Program Manager;301000;Mountain View, CA;16;6;Male;Master's Degree
Microsoft;Sales;225000;Dallas, TX;10;1;Male;Master's Degree
Google;Software Engineer;232000;Sunnyvale, CA;4;1;Male;Bachelor's Degree
Apple;Data Scientist;268000;Cupertino, CA;5;2;Female;PhD
Lyft;Software Engineer;502000;San Francisco, CA;8;5;Male;Master's Degree
Intel;Software Engineer;295000;Santa Clara, CA;15;1;Male;Master's Degree
SAP;Software Engineer;14000;Bangalore, KA, India;0;0;Male;Bachelor's Degree
Facebook;Software Engineer;445000;Menlo Park, CA;5;5;Male;Master's Degree
Google;Software Engineer;325000;Mountain View, CA;6;6;Male;Bachelor's Degree
Microsoft;Software Engineering Manager;249000;Redmond, WA;13;12;Male;Master's Degree
Salesforce;Software Engineer;490000;San Jose, CA;15;5;Male;Bachelor's Degree
Amazon;Recruiter;110000;Austin, TX;4;2;Male;Bachelor's Degree
Microsoft;Software Engineer;176000;Redmond, WA;3;0;Male;Master's Degree
Google;Software Engineer;344000;Mountain View, CA;10;10;Male;Master's Degree
Google;Software Engineer;340000;Mountain View, CA;2;2;Male;PhD
Microsoft;Software Engineer;178000;Redmond, WA;3;0;Male;Bachelor's Degree
Cisco;Software Engineer;155000;Austin, TX;2;0;Male;Bachelor's Degree
Amazon;Software Engineer;170000;Seattle, WA;3;0;Male;Master's Degree
Microsoft;Technical Program Manager;285000;Redmond, WA;20;5;Male;Master's Degree
Amazon;Software Engineer;265000;New York, NY;5;0;Male;Bachelor's Degree
Google;Software Engineering Manager;519000;San Francisco, CA;12;0;Male;Bachelor's Degree
Apple;Hardware Engineer;257000;Cupertino, CA;5;2;Male;Master's Degree
Facebook;Technical Program Manager;206000;Seattle, WA;10;0;Female;Bachelor's Degree
Amazon;Marketing;235000;Seattle, WA;10;1;Female;Bachelor's Degree
IBM;Management Consultant;160000;New York, NY;5;0;Male;Master's Degree
Amazon;Software Engineer;190000;New York, NY;3;0;Male;Bachelor's Degree
Google;Software Engineer;40000;Bangalore, KA, India;0;0;Male;Bachelor's Degree
Capital One;Software Engineer;131000;San Francisco, CA;2;0;Male;Bachelor's Degree
Microsoft;Software Engineer;169000;Redmond, WA;3;0;Male;Master's Degree
Google;Software Engineer;411000;New York, NY;13;10;Male;Bachelor's Degree
Twitter;Data Scientist;300000;San Francisco, CA;9;2;Female;Master's Degree
Adobe;Software Engineer;165000;San Francisco, CA;0;0;Male;Bachelor's Degree
Facebook;Software Engineer;197000;Menlo Park, CA;0;0;Male;Bachelor's Degree
Microsoft;Software Engineer;189000;Redmond, WA;1;1;Male;Bachelor's Degree
VMware;Software Engineer;221000;Palo Alto, CA;10;0;Male;Bachelor's Degree
Amazon;Software Engineer;177000;Seattle, WA;3;0;Male;Master's Degree
Salesforce;Technical Program Manager;252000;Bellevue, WA;20;1;Male;Some College
Apple;Software Engineer;252000;Cupertino, CA;9;5;Female;Bachelor's Degree
Google;Software Engineer;645000;Mountain View, CA;10;10;Male;PhD
Apple;Software Engineer;239000;London, EN, United Kingdom;10;2;Female;Some College
Cisco;Data Scientist;270000;San Francisco, CA;15;3;Male;PhD
Microsoft;Solution Architect;520000;Seattle, WA;21;16;Male;Master's Degree
Amazon;Software Engineer;168000;Toronto, ON, Canada;4;4;Male;Bachelor's Degree
Google;Software Engineer;215000;Chicago, IL;3;1;Male;Master's Degree
Apple;Software Engineer;275000;Cupertino, CA;0;0;Female;Master's Degree
Microsoft;Solution Architect;520000;Seattle, WA;21;16;Male;Master's Degree
eBay;Product Manager;207000;San Jose, CA;10;5;Male;Master's Degree
Google;Software Engineer;198000;Seattle, WA;3;3;Male;Bachelor's Degree
JPMorgan Chase;Software Engineering Manager;183000;New York, NY;6;6;Female;Bachelor's Degree
Microsoft;Software Engineering Manager;288000;Mountain View, CA;17;15;Male;Master's Degree
Facebook;Software Engineer;349000;Menlo Park, CA;7;0;Male;Bachelor's Degree
Deloitte;Data Scientist;157000;New York, NY;3;0;Male;Master's Degree
Deloitte;Software Engineer;12000;Bangalore, KA, India;5;3;Male;Bachelor's Degree
Twitter;Software Engineer;298000;San Francisco, CA;7;5;Male;Bachelor's Degree
Microsoft;Software Engineer;214000;Seattle, WA;8;4;Male;Master's Degree
LinkedIn;Recruiter;113000;Sunnyvale, CA;3;2;Female;Bachelor's Degree
Amazon;Software Engineer;173000;Austin, TX;0;0;Male;Master's Degree
Uber;Software Engineer;268000;San Francisco, CA;6;1;Female;Master's Degree
Amazon;Software Engineer;130000;Vancouver, BC, Canada;1;1;Male;Master's Degree
Uber;Software Engineer;276000;Sunnyvale, CA;3;0;Male;Bachelor's Degree
Google;Software Engineer;333000;New York, NY;3;3;Male;Bachelor's Degree
VMware;Software Engineer;43000;Bangalore, KA, India;6;0;Male;Bachelor's Degree
Microsoft;Product Designer;236000;Seattle, WA;9;0;Female;Master's Degree
Microsoft;Data Scientist;280000;New York, NY;5;5;Female;Bachelor's Degree
