company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,gender,Education
Facebook,Software Engineer,366000,"Menlo Park, CA",2,2,Female,Master's Degree
IBM,Hardware Engineer,176000,"Rochester, MN",23,23,Male,Master's Degree
Apple,Software Engineer,159000,"Cupertino, CA",1,1,Male,Bachelor's Degree
Facebook,Software Engineer,269000,"Menlo Park, CA",2,2,Male,Bachelor's Degree
Facebook,Data Scientist,235000,"Menlo Park, CA",1,0,Male,PhD
Microsoft,Recruiter,130000,"Redmond, WA",10,2,Female,Master's Degree
Amazon,Software Engineering Manager,497000,"Seattle, WA",18,4,Male,Master's Degree
Microsoft,Technical Program Manager,261000,"Redmond, WA",25,14,Male,Master's Degree
Apple,Software Engineer,353000,"Cupertino, CA",25,1,Male,PhD
ServiceNow,Software Engineer,138000,"Santa Clara, CA",1,1,Other,Bachelor's Degree
Oracle,Software Engineer,145000,"Santa Clara, CA",15,10,Male,Master's Degree
Google,Software Engineer,450000,"New York, NY",12,1,Male,Master's Degree
Qualcomm,Software Engineer,168000,"San Jose, CA",3,3,Male,Master's Degree
Amazon,Software Engineer,277000,"Seattle, WA",10,6,Male,Bachelor's Degree
Google,Software Engineer,264000,"New York, NY",2,2,Male,Bachelor's Degree
Google,Software Engineering Manager,1100000,"Washington, DC",25,7,Male,Master's Degree
Bloomberg,Software Engineer,263000,"New York, NY",6,6,Male,Master's Degree
Capital One,Software Engineer,111000,"Washington, DC",2,2,Male,Bachelor's Degree
Facebook,Technical Program Manager,275000,"San Francisco, CA",10,2,Male,Master's Degree
Amazon,Product Manager,388000,"Seattle, WA",10,5,Male,Master's Degree
Google,Software Engineer,204000,"New York, NY",3,0,Male,Bachelor's Degree
Facebook,Software Engineering Manager,680000,"Menlo Park, CA",16,2,NA,Master's Degree
Microsoft,Software Engineering Manager,368000,"Redmond, WA",21,21,Male,Master's Degree
Google,Software Engineer,196000,"Mountain View, CA",0,0,Male,Bachelor's Degree
Lyft,Product Designer,370000,"New York, NY",13,0,NA,Bachelor's Degree
Lyft,Product Designer,370000,"New York, NY",13,0,NA,Bachelor's Degree
PayPal,Software Engineer,33000,"Chennai, TN, India",3,0,Male,Bachelor's Degree
Accenture,Data Scientist,51000,"London, EN, United Kingdom",2,2,Male,Master's Degree
Walmart Labs,Software Engineer,204000,"San Bruno, CA",9,6,Male,Master's Degree
Amazon,Software Engineer,102000,"London, EN, United Kingdom",3,0,Male,Bachelor's Degree
Amazon,Software Engineer,161000,"New York, NY",2,2,Male,Bachelor's Degree
Google,Software Engineer,273000,"London, EN, United Kingdom",10,5,NA,Master's Degree
Amazon,Software Engineer,199000,"Toronto, ON, Canada",8,1,NA,Master's Degree
Facebook,Software Engineer,261000,"London, EN, United Kingdom",9,0,Male,Master's Degree
Google,Software Engineer,384000,"Mountain View, CA",7,5,Male,Master's Degree
Facebook,Product Designer,336000,"San Mateo, CA",16,5,Female,Bachelor's Degree
Oracle,Software Engineer,950000,"Redwood City, CA",25,23,Male,Master's Degree
Amazon,Software Engineer,285000,"Seattle, WA",5,0,Female,Master's Degree
Walmart Labs,Product Manager,311000,"Sunnyvale, CA",9,5,Male,Master's Degree
Microsoft,Software Engineer,210000,"Bellevue, WA",9,4,Male,Master's Degree
Walmart Labs,Software Engineer,325000,"Sunnyvale, CA",20,6,Male,Master's Degree
Lyft,Software Engineer,400000,"San Francisco, CA",4,1,Female,Master's Degree
LinkedIn,Software Engineer,291000,"Sunnyvale, CA",4,0,Male,Master's Degree
Adobe,Software Engineering Manager,235000,"Noida, UP, India",15,10,Male,Bachelor's Degree
Facebook,Software Engineer,306000,"Menlo Park, CA",7,1,Male,Master's Degree
Google,Software Engineer,140000,"Toronto, ON, Canada",0,0,Male,PhD
Facebook,Software Engineer,669000,"Seattle, WA",10,3,Male,Master's Degree
Amazon,Sales,275000,"Seattle, WA",5,0,Female,Bachelor's Degree
ServiceNow,Product Designer,325000,"San Diego, CA",16,3,Male,Master's Degree
Amazon,Sales,435000,"Charlotte, NC",15,6,Male,Bachelor's Degree
Amazon,Software Engineer,185000,"Seattle, WA",3,0,Male,Master's Degree
Microsoft,Software Engineer,301000,"Redmond, WA",15,10,Male,Bachelor's Degree
Microsoft,Software Engineer,189000,"Redmond, WA",15,8,Female,Bachelor's Degree
Amazon,Software Engineer,161000,"Seattle, WA",0,0,Male,Master's Degree
Intel,Hardware Engineer,120000,"Folsom, CA",4,4,Male,Master's Degree
Intel,Hardware Engineer,120000,"Folsom, CA",4,4,Male,Master's Degree
LinkedIn,Marketing,125000,"San Francisco, CA",1,1,Male,Bachelor's Degree
Microsoft,Software Engineer,297000,"Redmond, WA",8,8,Male,Bachelor's Degree
Facebook,Software Engineer,754000,"New York, NY",6,1,Male,Bachelor's Degree
Microsoft,Software Engineer,163000,"Redmond, WA",1,1,Male,Bachelor's Degree
Amazon,Software Engineer,259000,"Sunnyvale, CA",6,4,Male,Master's Degree
Bloomberg,Software Engineer,183000,"New York, NY",4,2,Male,Master's Degree
Facebook,Software Engineer,353000,"San Francisco, CA",3,3,Female,Bachelor's Degree
Qualcomm,Software Engineer,240000,"San Diego, CA",11,11,Male,Master's Degree
Amazon,Product Manager,343000,"Seattle, WA",30,0,Male,Master's Degree
Shopify,Software Engineer,137000,"Ottawa, ON, Canada",8,4,Male,Highschool
Facebook,Product Manager,234000,"Menlo Park, CA",6,1,Female,Master's Degree
Intel,Data Scientist,78000,"Phoenix, AZ",3,1,Male,Master's Degree
Qualcomm,Software Engineer,168000,"San Diego, CA",4,0,Male,Bachelor's Degree
Uber,Software Engineer,270000,"San Francisco, CA",6,2,Male,Bachelor's Degree
Amazon,Software Engineer,325000,"Seattle, WA",7,4,Male,Master's Degree
IBM,Software Engineer,107000,"Austin, TX",6,5,Male,Bachelor's Degree
Oracle,Software Engineer,196000,"Seattle, WA",0,0,Male,Bachelor's Degree
Facebook,Software Engineer,265000,"Menlo Park, CA",0,0,Male,PhD
Facebook,Software Engineer,807000,"New York, NY",13,3,Male,Bachelor's Degree
Facebook,Software Engineer,267000,"New York, NY",1,1,Male,Bachelor's Degree
Microsoft,Software Engineer,115000,"Vancouver, BC, Canada",4,0,Male,Master's Degree
PayPal,Software Engineer,250000,"San Jose, CA",6,6,Male,Master's Degree
Goldman Sachs,Software Engineer,124000,"London, EN, United Kingdom",2,2,Male,Bachelor's Degree
Google,Technical Program Manager,175000,"London, EN, United Kingdom",11,0,Female,Master's Degree
Microsoft,Software Engineer,41000,"Hyderabad, AP, India",1,1,Male,Bachelor's Degree
Facebook,Software Engineer,323000,"Seattle, WA",8,1,Male,Master's Degree
Facebook,Software Engineer,279000,"Menlo Park, CA",2,2,Male,Master's Degree
LinkedIn,Software Engineer,44000,"Bangalore, KA, India",9,5,Male,Bachelor's Degree
VMware,Human Resources,122000,"Austin, TX",5,1,Female,Master's Degree
Amazon,Software Engineer,77000,"Bangalore, KA, India",6,2,Male,Bachelor's Degree
Goldman Sachs,Software Engineer,49000,"Bangalore, KA, India",2,2,Male,Bachelor's Degree
Amazon,Software Engineer,218000,"Seattle, WA",15,4,Male,Bachelor's Degree
Amazon,Software Engineer,153000,"Seattle, WA",0,0,NA,Bachelor's Degree
Facebook,Product Designer,222000,"London, EN, United Kingdom",8,2,Female,Master's Degree
Amazon,Software Engineer,183000,"New York, NY",2,0,NA,Bachelor's Degree
Facebook,Software Engineer,600000,"Menlo Park, CA",20,1,Male,Master's Degree
Facebook,Software Engineer,237000,"Menlo Park, CA",2,2,NA,Bachelor's Degree
IBM,Software Engineer,110000,"Raleigh, NC",7,0,Male,Master's Degree
Amazon,Software Engineer,186000,"Seattle, WA",5,1,Male,Bachelor's Degree
Twitter,Software Engineer,238000,"Washington, DC",2,0,Male,Bachelor's Degree
Uber,Software Engineer,75000,"Bangalore, KA, India",5,0,Male,Bachelor's Degree
Microsoft,Software Engineer,160000,"Seattle, WA",2,2,Male,Bachelor's Degree
Facebook,Hardware Engineer,352000,"Redmond, WA",10,1,Male,Master's Degree
Google,Software Engineer,329000,"Cambridge, MA",5,5,Female,Bachelor's Degree
Microsoft,Software Engineer,170000,"Redmond, WA",1,1,Male,Master's Degree
Amazon,Product Manager,190000,"Seattle, WA",6,0,Male,Master's Degree
JPMorgan Chase,Product Designer,115000,"San Francisco, CA",4,4,Female,Bachelor's Degree
SAP,Software Engineer,55000,"Munich, BY, Germany",1,1,Male,Master's Degree
Facebook,Product Designer,305000,"Menlo Park, CA",3,3,Male,Bachelor's Degree
Amazon,Software Engineer,234000,"Seattle, WA",6,0,Male,Bachelor's Degree
Amazon,Software Engineer,152000,"Seattle, WA",0,0,Male,Bachelor's Degree
Microsoft,Software Engineer,155000,"Redmond, WA",2,1,Female,Bachelor's Degree
Deloitte,Management Consultant,170000,"Chicago, IL",10,7,Female,Master's Degree
Amazon,Software Engineer,273000,"Palo Alto, CA",5,0,Male,Master's Degree
Capital One,Business Analyst,142000,"Plano, TX",5,0,Male,Master's Degree
Amazon,Software Engineer,195000,"Palo Alto, CA",2,2,Male,Master's Degree
Amazon,Recruiter,136000,"Seattle, WA",9,1,Male,Master's Degree
eBay,Software Engineer,260000,"San Jose, CA",8,3,Male,Master's Degree
Adobe,Software Engineer,280000,"New York, NY",5,2,Male,Bachelor's Degree
Microsoft,Software Engineer,221000,"Bellevue, WA",4,4,Female,PhD
Amazon,Software Engineer,160000,"Seattle, WA",1,0,Male,Bachelor's Degree
Microsoft,Software Engineer,240000,"Redmond, WA",13,0,Male,Bachelor's Degree
Google,Software Engineer,228000,"Seattle, WA",3,3,Other,Bachelor's Degree
Facebook,Product Designer,375000,"Seattle, WA",20,1,Female,Master's Degree
Microsoft,Software Engineer,112000,"Vancouver, BC, Canada",6,0,Male,Bachelor's Degree
Facebook,Software Engineer,414000,"Menlo Park, CA",8,4,Male,PhD
Facebook,Software Engineer,328000,"Menlo Park, CA",5,2,Female,Master's Degree
VMware,Software Engineer,44000,"Bengaluru, KA, India",10,2,Male,Bachelor's Degree
Bloomberg,Software Engineer,194000,"New York, NY",2,2,NA,Bachelor's Degree
Facebook,Software Engineer,390000,"Seattle, WA",20,2,Male,Master's Degree
Facebook,Product Designer,243000,"Austin, TX",13,0,Female,Bachelor's Degree
Lyft,Software Engineer,530000,"New York, NY",11,1,Male,Bachelor's Degree
Capital One,Software Engineer,150000,"Richmond, VA",4,4,Male,Bachelor's Degree
IBM,Hardware Engineer,175000,"Rochester, MN",23,23,Male,Master's Degree
Facebook,Software Engineer,506000,"Menlo Park, CA",4,2,Male,Bachelor's Degree
Facebook,Software Engineer,255000,"Menlo Park, CA",2,2,Male,Bachelor's Degree
Google,Software Engineer,59000,"Bangalore, KA, India",1,0,Male,Bachelor's Degree
Bloomberg,Technical Program Manager,287000,"London, EN, United Kingdom",20,5,Female,Master's Degree
Oracle,Software Engineering Manager,227000,"Redwood City, CA",20,9,Female,Bachelor's Degree
Goldman Sachs,Software Engineer,73000,"Bengaluru, KA, India",4,4,Male,Master's Degree
Capital One,Product Designer,124000,"Vienna, VA",5,2,Male,Bachelor's Degree
Google,Software Engineer,267000,"Mountain View, CA",6,0,Male,Bachelor's Degree
Amazon,Solution Architect,198000,"Herndon, VA",13,1,Male,Bachelor's Degree
Amazon,Software Engineer,188000,"Herndon, VA",13,1,Male,Bachelor's Degree
Google,Software Engineering Manager,598000,"Sunnyvale, CA",14,0,Male,Master's Degree
Salesforce,Software Engineer,247000,"Seattle, WA",14,5,Male,Bachelor's Degree
Facebook,Software Engineering Manager,739000,"Seattle, WA",11,6,Male,Bachelor's Degree
Amazon,Hardware Engineer,245000,"Seattle, WA",8,0,Male,Master's Degree
Google,Hardware Engineer,310000,"Mountain View, CA",12,1,Male,Master's Degree
Adobe,Product Manager,450000,"Seattle, WA",30,3,Female,Bachelor's Degree
Apple,Software Engineer,120000,"New York, NY",0,0,Male,Master's Degree
Amazon,Product Manager,320000,"New York, NY",15,4,Male,Bachelor's Degree
Microsoft,Software Engineer,335000,"Redmond, WA",11,11,Male,Master's Degree
Facebook,Software Engineering Manager,600000,"Menlo Park, CA",20,1,Male,Master's Degree
Goldman Sachs,Software Engineer,190000,"New York, NY",3,3,Male,Master's Degree
Facebook,Software Engineer,443000,"Menlo Park, CA",4,4,Male,Master's Degree
Twitter,Software Engineer,251000,"New York, NY",4,0,Male,Bachelor's Degree
Microsoft,Software Engineer,178000,"Redmond, WA",4,0,Male,Bachelor's Degree
IBM,Software Engineer,125000,"Zurich, ZH, Switzerland",7,4,Male,Master's Degree
Google,Software Engineer,200000,"Zurich, ZH, Switzerland",8,1,Male,Bachelor's Degree
Amazon,Data Scientist,237000,"Cambridge, MA",2,1,Male,PhD
Amazon,Hardware Engineer,195000,"San Francisco, CA",2,0,Female,PhD
Cisco,Software Engineer,110000,"Alpharetta, GA",10,3,NA,Bachelor's Degree
Amazon,Software Engineering Manager,365000,"Seattle, WA",10,8,Male,Bachelor's Degree
Goldman Sachs,Software Engineer,130000,"Dallas, TX",2,0,Male,Bachelor's Degree
Amazon,Software Engineering Manager,205000,"Seattle, WA",10,10,Female,Master's Degree
Uber,Product Designer,230000,"New York, NY",6,0,Female,Master's Degree
Google,Data Scientist,388000,"San Francisco, CA",0,0,Male,PhD
Google,Software Engineer,321000,"New York, NY",12,5,Male,Bachelor's Degree
Bloomberg,Software Engineer,222000,"New York, NY",6,3,Male,Bachelor's Degree
Google,Software Engineer,393000,"San Bruno, CA",12,6,Male,Bachelor's Degree
Google,Software Engineer,280000,"Mountain View, CA",2,2,Male,PhD
PayPal,Software Engineer,61000,"Shanghai, SH, China",4,1,Male,Bachelor's Degree
Amazon,Software Engineering Manager,386000,"Seattle, WA",12,0,Male,Bachelor's Degree
Microsoft,Software Engineer,233000,"Redmond, WA",14,6,Male,Bachelor's Degree
Uber,Software Engineer,290000,"San Francisco, CA",3,0,Male,Master's Degree
Google,Software Engineer,292000,"Mountain View, CA",3,0,Male,Master's Degree
Shopify,Software Engineer,93000,"Waterloo, ON, Canada",2,2,Female,Bachelor's Degree
Bloomberg,Software Engineer,220000,"New York, NY",4,4,Male,Bachelor's Degree
Goldman Sachs,Software Engineer,180000,"Jersey City, NJ",11,6,Male,Bachelor's Degree
Bloomberg,Software Engineer,146000,"London, EN, United Kingdom",3,3,Male,Bachelor's Degree
Amazon,Software Engineer,192000,"San Diego, CA",3,0,Male,Master's Degree
Google,Human Resources,98000,"London, EN, United Kingdom",3,3,Male,Master's Degree
Bloomberg,Software Engineer,170000,"New York, NY",1,1,Male,Master's Degree
Nvidia,Solution Architect,280000,"Houston, TX",10,1,Male,Bachelor's Degree
Amazon,Software Engineer,138000,"Seattle, WA",0,0,Male,Bachelor's Degree
Bloomberg,Software Engineer,323000,"New York, NY",15,4,NA,Bachelor's Degree
Uber,Software Engineer,331000,"New York, NY",5,2,Male,Bachelor's Degree
Google,Software Engineer,262000,"Chicago, IL",2,0,Male,Master's Degree
Facebook,Software Engineer,314000,"Gilbert, AZ",6,0,Male,Bachelor's Degree
Lyft,Software Engineer,293000,"San Francisco, CA",3,3,NA,Bachelor's Degree
Capital One,Human Resources,120000,"New York, NY",3,3,Female,Bachelor's Degree
Microsoft,Software Engineer,32000,"Hyderabad, TS, India",0,0,Male,Master's Degree
Nvidia,Hardware Engineer,181000,"Santa Clara, CA",0,0,Male,Master's Degree
Microsoft,Software Engineer,280000,"Bellevue, WA",5,0,Male,Master's Degree
Facebook,Software Engineer,313000,"Menlo Park, CA",3,3,Male,Master's Degree
Amazon,Software Engineer,150000,"Seattle, WA",1,0,Female,Master's Degree
Shopify,Software Engineer,280000,"Toronto, ON, Canada",10,3,Male,Bachelor's Degree
Microsoft,Software Engineer,153000,"Redmond, WA",0,0,Female,Bachelor's Degree
Capital One,Software Engineer,129000,"Plano, TX",7,3,Female,Bachelor's Degree
LinkedIn,Software Engineer,207000,"Sunnyvale, CA",0,0,Male,Bachelor's Degree
Facebook,Data Scientist,296000,"Menlo Park, CA",9,2,Male,Master's Degree
Adobe,Software Engineer,219000,"Lehi, UT",11,0,Male,Bachelor's Degree
Nvidia,Product Manager,175000,"Santa Clara, CA",7,3,Male,Master's Degree
PayPal,Software Engineer,33000,"Bangalore, KA, India",4,0,Male,Bachelor's Degree
Microsoft,Technical Program Manager,189000,"Tel Aviv, TA, Israel",6,3,Female,Bachelor's Degree
IBM,Software Engineer,110000,"Philadelphia, PA",7,7,Male,Some College
Amazon,Software Engineer,221000,"Arlington, VA",5,1,Male,Highschool
Bloomberg,Software Engineer,131000,"London, EN, United Kingdom",4,3,Male,Bachelor's Degree
Google,Software Engineer,250000,"Mountain View, CA",3,2,Male,Master's Degree
Amazon,Software Engineer,201000,"Austin, TX",10,4,Male,Bachelor's Degree
Microsoft,Software Engineer,172000,"Redmond, WA",5,5,Male,Bachelor's Degree
Salesforce,Software Engineer,203000,"Atlanta, GA",6,4,Male,Bachelor's Degree
Capital One,Data Scientist,148000,"Plano, TX",4,4,Male,Master's Degree
Salesforce,Solution Architect,88000,"Dallas, TX",1,1,Male,Bachelor's Degree
Cisco,Software Engineer,27000,"Bangalore, KA, India",7,5,Male,Bachelor's Degree
Cisco,Software Engineer,119000,"Dallas, TX",4,0,Male,Master's Degree
VMware,Software Engineer,180000,"Chicago, IL",4,0,Male,Master's Degree
Microsoft,Software Engineer,153000,"Redmond, WA",10,1,Male,Bachelor's Degree
Amazon,Software Engineer,257000,"Seattle, WA",7,2,Male,Bachelor's Degree
Microsoft,Software Engineer,228000,"Redmond, WA",10,2,Male,Bachelor's Degree
Nvidia,Software Engineer,240000,"Austin, TX",3,3,Female,Master's Degree
Facebook,Software Engineering Manager,468000,"London, EN, United Kingdom",12,1,Male,Bachelor's Degree
Amazon,Product Manager,660000,"Seattle, WA",25,7,Male,Master's Degree
Microsoft,Product Designer,310000,"Seattle, WA",9,9,Male,Master's Degree
Adobe,Software Engineering Manager,320000,"Salt Lake City, UT",26,12,Male,Some College
Bloomberg,Software Engineer,190000,"New York, NY",3,3,Male,Master's Degree
Microsoft,Software Engineer,204000,"Redmond, WA",12,9,Male,Master's Degree
Microsoft,Data Scientist,182000,"Redmond, WA",7,7,Male,PhD
Amazon,Software Engineer,246000,"Los Angeles, CA",7,0,Male,Bachelor's Degree
Wayfair,Software Engineering Manager,296000,"Boston, MA",16,2,Male,Some College
Cisco,Hardware Engineer,140000,"San Jose, CA",3,3,Male,Master's Degree
Shopify,Software Engineer,112000,"Toronto, ON, Canada",2,0,NA,Bachelor's Degree
Google,Product Designer,497000,"Seattle, WA",20,9,Male,Bachelor's Degree
Salesforce,Software Engineer,186000,"Baton Rouge, LA",8,1,Male,Bachelor's Degree
Amazon,Software Engineering Manager,339000,"Arlington, VA",14,0,Female,Master's Degree
Netflix,Software Engineer,630000,"Los Gatos, CA",10,5,NA,PhD
Intuit,Software Engineer,361000,"Mountain View, CA",20,14,Male,Bachelor's Degree
Salesforce,Product Manager,57000,"Hyderabad, AP, India",5,2,Male,Master's Degree
Microsoft,Software Engineer,120000,"Redmond, WA",1,1,Male,Some College
Microsoft,Software Engineer,140000,"Atlanta, GA",3,0,Male,Master's Degree
Intel,Software Engineer,48000,"Bangalore, KA, India",13,6,Male,Bachelor's Degree
Wayfair,Software Engineer,225000,"Boston, MA",5,2,Male,Bachelor's Degree
Amazon,Solution Architect,94000,"London, EN, United Kingdom",3,3,Male,Bachelor's Degree
Microsoft,Software Engineer,175000,"Hyderabad, TS, India",15,0,Male,Master's Degree
Amazon,Software Engineer,199000,"Seattle, WA",7,5,Male,Highschool
Dell Technologies,Software Engineer,130000,"Tel Aviv, TA, Israel",5,3,Male,Bachelor's Degree
LinkedIn,Software Engineer,780000,"Sunnyvale, CA",28,10,Male,Bachelor's Degree
Amazon,Software Engineer,165000,"Toronto, ON, Canada",5,3,Male,Bachelor's Degree
